utterance_id,policy_id,model_id,scenario_uid,kg_role,deontic_status,violation_applicable,violation,violation_reason,grounding_status,grounded,sem_max_cosine,top1_norm_kind,top1_norm_ref,top1_norm_text,lex_grounded,lex_max_cosine,fabrication_applicable,fabricated,unsupported_tokens,derived_estimate,derived_estimate_tokens
100E_deepseek_32_Outcomes_initial_3,100E,deepseek,100E_deepseek_32,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26110972305215413,False,,,,
100E_deepseek_32_Outcomes_initial_4,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2647629038763445,False,,,,
100E_deepseek_32_Outcomes_revised_0,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.27540723438841536,False,,,,
100E_deepseek_32_Outcomes_revised_1,100E,deepseek,100E_deepseek_32,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26334485034813104,False,,,,
100E_deepseek_32_Outcomes_revised_2,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2837990606712469,False,,,,
100E_deepseek_32_Outcomes_revised_3,100E,deepseek,100E_deepseek_32,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26110972305215413,False,,,,
100E_deepseek_32_Outcomes_revised_4,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2647629038763445,False,,,,
100E_deepseek_32_Impact_initial_0,100E,deepseek,100E_deepseek_32,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26985781163952477,False,,,,
100E_deepseek_32_Impact_initial_1,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.23483811316009534,False,,,,
100E_deepseek_32_Impact_initial_2,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.25055486988484665,False,,,,
100E_deepseek_32_Impact_initial_3,100E,deepseek,100E_deepseek_32,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26264446821142856,False,,,,
100E_deepseek_32_Impact_initial_4,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.28887701006584715,False,,,,
100E_deepseek_32_Impact_revised_0,100E,deepseek,100E_deepseek_32,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26985781163952477,False,,,,
100E_deepseek_32_Impact_revised_1,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.23483811316009534,False,,,,
100E_deepseek_32_Impact_revised_2,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.25055486988484665,False,,,,
100E_deepseek_32_Impact_revised_3,100E,deepseek,100E_deepseek_32,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.26264446821142856,False,,,,
100E_deepseek_32_Impact_revised_4,100E,deepseek,100E_deepseek_32,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.28887701006584715,False,,,,
100E_deepseek_33_Inputs_initial_0,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7570576071739197,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.354843848711566,True,True,"500,000",False,
100E_deepseek_33_Inputs_initial_1,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7040739059448242,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,True,0.39453217989188677,True,True,"500,000",False,
100E_deepseek_33_Inputs_initial_2,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.5965131521224976,node_summary,AIGrant:Central Funding for Public Sector AI,Central funding to support or scale-up novel and impactful AI use cases in the public sector.,False,0.34990402603519466,True,True,"500,000",False,
100E_deepseek_33_Inputs_initial_3,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7213606834411621,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,True,0.4003057238916443,True,True,"500,000",False,
100E_deepseek_33_Inputs_initial_4,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.7527971267700195,edge_fact,edge_0044,Singapore funds the necessary infrastructure for AI.,False,0.36367136102623143,True,True,"500,000",False,
100E_deepseek_33_Inputs_revised_0,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7570576071739197,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,False,0.354843848711566,True,True,"500,000",False,
100E_deepseek_33_Inputs_revised_1,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7040739059448242,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,True,0.39453217989188677,True,True,"500,000",False,
100E_deepseek_33_Inputs_revised_2,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.5965131521224976,node_summary,AIGrant:Central Funding for Public Sector AI,Central funding to support or scale-up novel and impactful AI use cases in the public sector.,False,0.34990402603519466,True,True,"500,000",False,
100E_deepseek_33_Inputs_revised_3,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7213606834411621,node_summary,AIGrant:AI Research and Development Investment,Dedicated financial commitment of over S$500 million through AI Singapore for AI R&D under RIE plans.,True,0.4003057238916443,True,True,"500,000",False,
100E_deepseek_33_Inputs_revised_4,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.7527971267700195,edge_fact,edge_0044,Singapore funds the necessary infrastructure for AI.,False,0.36367136102623143,True,True,"500,000",False,
100E_deepseek_33_Activities_initial_0,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7412700653076172,edge_fact,edge_0024,The 100 Experiments programme targets Singapore enterprises to adopt AI.,False,0.22114741810442273,True,False,,False,
100E_deepseek_33_Activities_initial_1,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6740716695785522,source_span,AIEligibilityCriteria:AIEligibilityCriteria#span1,The 100 Experiments programme requires companies to be Singapore-based and have AI adoption potential.,False,0.2906997227896495,True,True,"500,000",False,
100E_deepseek_33_Activities_initial_2,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6646854281425476,node_summary,AIGrant:Central Funding for Public Sector AI,Central funding to support or scale-up novel and impactful AI use cases in the public sector.,False,0.22731720201884026,True,True,"500,000",False,
100E_deepseek_33_Activities_initial_3,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6698508858680725,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.30048682317019765,True,False,,False,
100E_deepseek_33_Activities_initial_4,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7147765159606934,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.2592349137014135,True,False,,False,
100E_deepseek_33_Activities_revised_0,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.7412700653076172,edge_fact,edge_0024,The 100 Experiments programme targets Singapore enterprises to adopt AI.,False,0.22114741810442273,True,False,,False,
100E_deepseek_33_Activities_revised_1,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6740716695785522,source_span,AIEligibilityCriteria:AIEligibilityCriteria#span1,The 100 Experiments programme requires companies to be Singapore-based and have AI adoption potential.,False,0.2906997227896495,True,True,"500,000",False,
100E_deepseek_33_Activities_revised_2,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,applicable,True,0.6646854281425476,node_summary,AIGrant:Central Funding for Public Sector AI,Central funding to support or scale-up novel and impactful AI use cases in the public sector.,False,0.22731720201884026,True,True,"500,000",False,
100E_deepseek_33_Activities_revised_3,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,applicable,True,0.6698508858680725,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.30048682317019765,True,False,,False,
100E_deepseek_33_Activities_revised_4,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,applicable,True,0.7147765159606934,edge_fact,edge_0118,AISG implements the 100E programme by pairing companies with researchers and providing co-funding.,False,0.2592349137014135,True,False,,False,
100E_deepseek_33_Outputs_initial_0,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2980692925208979,False,,,,
100E_deepseek_33_Outputs_initial_1,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2413186791060044,False,,,,
100E_deepseek_33_Outputs_initial_2,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23869366595545016,False,,,,
100E_deepseek_33_Outputs_initial_3,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.24830434100783497,False,,,,
100E_deepseek_33_Outputs_initial_4,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.24503955014043027,False,,,,
100E_deepseek_33_Outputs_revised_0,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2980692925208979,False,,,,
100E_deepseek_33_Outputs_revised_1,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2413186791060044,False,,,,
100E_deepseek_33_Outputs_revised_2,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23869366595545016,False,,,,
100E_deepseek_33_Outputs_revised_3,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.24830434100783497,False,,,,
100E_deepseek_33_Outputs_revised_4,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.24503955014043027,False,,,,
100E_deepseek_33_Outcomes_initial_0,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3138818419231414,False,,,,
100E_deepseek_33_Outcomes_initial_1,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.27748348567005504,False,,,,
100E_deepseek_33_Outcomes_initial_2,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23510118313013997,False,,,,
100E_deepseek_33_Outcomes_initial_3,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2840834947477322,False,,,,
100E_deepseek_33_Outcomes_initial_4,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3212598552391077,False,,,,
100E_deepseek_33_Outcomes_revised_0,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3138818419231414,False,,,,
100E_deepseek_33_Outcomes_revised_1,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.27748348567005504,False,,,,
100E_deepseek_33_Outcomes_revised_2,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.23510118313013997,False,,,,
100E_deepseek_33_Outcomes_revised_3,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2840834947477322,False,,,,
100E_deepseek_33_Outcomes_revised_4,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.3212598552391077,False,,,,
100E_deepseek_33_Impact_initial_0,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.25220125453331643,False,,,,
100E_deepseek_33_Impact_initial_1,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2564075242300407,False,,,,
100E_deepseek_33_Impact_initial_2,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2698071008050518,False,,,,
100E_deepseek_33_Impact_initial_3,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.25858537330264614,False,,,,
100E_deepseek_33_Impact_initial_4,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2901163814638088,False,,,,
100E_deepseek_33_Impact_revised_0,100E,deepseek,100E_deepseek_33,AIResearcher:AIResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.25220125453331643,False,,,,
100E_deepseek_33_Impact_revised_1,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2564075242300407,False,,,,
100E_deepseek_33_Impact_revised_2,100E,deepseek,100E_deepseek_33,PolicyRole:AI for Public Good Principle,no_institutional_position_in_kg,False,,,phase_out_of_scope_for_grounding,,,,,,,0.2698071008050518,False,,,,
100E_deepseek_33_Impact_revised_3,100E,deepseek,100E_deepseek_33,AIPractitioner:AIPractitioner,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.25858537330264614,False,,,,
